personId,legMode,planIndex,planElementIndex,planElementType,activityType,activityEndTime,primaryPurpose,householdId,activityLocationX,activityLocationY
481838,,0,3,activity,school,14.42,school,174313,413955.00595726667,4503566.158610363
481838,hov2_teleportation,0,4,leg,,,school,174313,,
481838,,0,5,activity,shopping,15.146,school,174313,424075.376159038,4510023.429592196
481838,hov2_teleportation,0,6,leg,,,school,174313,,
481838,,0,7,activity,home,,school,174313,416009.88380057627,4506302.485653464
482265,,0,1,activity,Home,6.253,work,174447,415232.05590900045,4505576.769759063
482265,walk_transit,0,2,leg,,,work,174447,,
482265,,0,3,activity,work,10.06,atwork,174447,424903.1322904666,4512182.605671513
482265,hov3_teleportation,0,4,leg,,,atwork,174447,,
482265,,0,5,activity,escort,10.695,atwork,174447,425243.3995885033,4498652.724470707
482265,hov3,0,6,leg,,,atwork,174447,,
482265,,0,7,activity,atwork,10.798,atwork,174447,430163.79099699424,4498775.714435322
482265,hov3,0,8,leg,,,atwork,174447,,
482265,,0,9,activity,work,15.123,work,174447,424904.5572788236,4512325.925902451
482265,walk_transit,0,10,leg,,,work,174447,,
482265,,0,11,activity,home,15.901,othmaint,174447,415044.59605620167,4505721.387824451
482265,hov3,0,12,leg,,,othmaint,174447,,
482265,,0,13,activity,othmaint,18.431,othmaint,174447,429543.30367894337,4512266.334473212
482265,hov3,0,14,leg,,,othmaint,174447,,
482265,,0,15,activity,home,,othmaint,174447,415232.05590900045,4505576.769759063
482266,,0,1,activity,Home,9.092,othmaint,174447,415489.5253850098,4505615.290678929
482266,hov3,0,2,leg,,,othmaint,174447,,
482266,,0,3,activity,othmaint,11.236,othmaint,174447,429722.1605400484,4512233.284408145
482266,hov3_teleportation,0,4,leg,,,othmaint,174447,,
482266,,0,5,activity,home,13.912,shopping,174447,416582.607810916,4505783.524709349
482266,walk,0,6,leg,,,shopping,174447,,
482266,,0,7,activity,shopping,14.599,shopping,174447,423689.93493234745,4509515.890658705
482266,walk,0,8,leg,,,shopping,174447,,
482266,,0,9,activity,home,,shopping,174447,415489.5253850098,4505615.290678929
484211,,0,1,activity,Home,8.478,work,175154,416719.5950062686,4506218.367379809
484211,car,0,2,leg,,,work,175154,,
484211,,0,3,activity,work,14.035,atwork,175154,425045.4539178626,4509697.876280757
484211,walk_transit,0,4,leg,,,atwork,175154,,
484211,,0,5,activity,escort,14.208,atwork,175154,425365.37837329094,4508825.913355858
484211,walk_transit,0,6,leg,,,atwork,175154,,
484211,,0,7,activity,atwork,15.363,atwork,175154,424614.9072756609,4500989.329435539
484211,walk_transit,0,8,leg,,,atwork,175154,,
484211,,0,9,activity,work,17.378,work,175154,425440.7965090797,4510325.554082216
484211,car,0,10,leg,,,work,175154,,
484211,,0,11,activity,home,,work,175154,416719.5950062686,4506218.367379809
488338,,0,1,activity,Home,11.743,othdiscr,176414,415863.1949005971,4505192.34250232
488338,car,0,2,leg,,,othdiscr,176414,,
488338,,0,3,activity,eatout,14.735,othdiscr,176414,429069.950383006,4513218.064017738
488338,car,0,4,leg,,,othdiscr,176414,,
488338,,0,5,activity,othdiscr,19.174,othdiscr,176414,412967.2968489317,4503798.868748882
488338,car,0,6,leg,,,othdiscr,176414,,
488338,,0,7,activity,escort,19.452,othdiscr,176414,429900.1647374255,4511617.637185606
488338,car,0,8,leg,,,othdiscr,176414,,
488338,,0,9,activity,shopping,19.763,othdiscr,176414,426304.4965427123,4512314.8730739355
488338,car,0,10,leg,,,othdiscr,176414,,
488338,,0,11,activity,shopping,19.971,othdiscr,176414,424830.5904552437,4510455.3127951035
488338,car,0,12,leg,,,othdiscr,176414,,
488338,,0,13,activity,home,,othdiscr,176414,415863.1949005971,4505192.34250232
493167,,0,1,activity,Home,9.093,work,177749,416839.6632751485,4505463.8514402155
493167,car,0,2,leg,,,work,177749,,
493167,,0,3,activity,work,10.101,atwork,177749,414213.3040564273,4505908.741836396
493167,hov2_teleportation,0,4,leg,,,atwork,177749,,
493167,,0,5,activity,atwork,10.637,atwork,177749,419438.5440756588,4507531.778250205
493167,hov2_teleportation,0,6,leg,,,atwork,177749,,
493167,,0,7,activity,work,15.44,work,177749,413822.1448368166,4505816.381658972
493167,car,0,8,leg,,,work,177749,,
493167,,0,9,activity,home,,work,177749,416839.6632751485,4505463.8514402155
493168,,0,1,activity,Home,8.171,work,177749,416641.3493755099,4504933.507328693
493168,car,0,2,leg,,,work,177749,,
493168,,0,3,activity,work,18.216,work,177749,430729.0102649272,4512202.452322518
493168,car,0,4,leg,,,work,177749,,
493168,,0,5,activity,home,,work,177749,416641.3493755099,4504933.507328693
496175,,0,1,activity,Home,5.152,work,178506,413973.3958253425,4505991.673948827
496175,car,0,2,leg,,,work,178506,,
496175,,0,3,activity,work,21.039,work,178506,411444.7864133944,4514391.592392607
496175,car,0,4,leg,,,work,178506,,
496175,,0,5,activity,work,21.186,work,178506,421800.67309042456,4505825.853778821
496175,car,0,6,leg,,,work,178506,,
496175,,0,7,activity,social,21.274,work,178506,425824.7002826703,4514723.609452555
496175,car,0,8,leg,,,work,178506,,
496175,,0,9,activity,home,21.571,othmaint,178506,413948.6170181222,4506092.931175776
496175,hov2_teleportation,0,10,leg,,,othmaint,178506,,
496175,,0,11,activity,othmaint,21.996,othmaint,178506,415323.57579666626,4510889.831026577
496175,hov2,0,12,leg,,,othmaint,178506,,
496175,,0,13,activity,home,,othmaint,178506,413973.3958253425,4505991.673948827
496176,,0,1,activity,Home,7.444,school,178506,413551.59262899344,4506133.846705884
496176,walk_transit,0,2,leg,,,school,178506,,
496176,,0,3,activity,school,15.016,school,178506,419025.6932136158,4503380.782844762
496176,walk_transit,0,4,leg,,,school,178506,,
496176,,0,5,activity,home,,school,178506,413551.59262899344,4506133.846705884
496177,,0,1,activity,Home,9.627,eatout,178506,413882.22017149633,4505590.289951311
496177,hov2_teleportation,0,2,leg,,,eatout,178506,,
496177,,0,3,activity,othdiscr,9.989,eatout,178506,421161.6603210528,4508480.317009205
496177,hov2_teleportation,0,4,leg,,,eatout,178506,,
496177,,0,5,activity,eatout,15.111,eatout,178506,420885.89925259055,4505905.159869063
496177,hov2,0,6,leg,,,eatout,178506,,
496177,,0,7,activity,social,15.306,eatout,178506,424367.51798961527,4509525.287609823
496177,hov2_teleportation,0,8,leg,,,eatout,178506,,
496177,,0,9,activity,othdiscr,16.327,eatout,178506,428709.1854138091,4513793.054076351
496177,hov2_teleportation,0,10,leg,,,eatout,178506,,
496177,,0,11,activity,escort,16.774,eatout,178506,416343.33360080834,4504809.270956006
496177,hov2,0,12,leg,,,eatout,178506,,
496177,,0,13,activity,home,,eatout,178506,413882.22017149633,4505590.289951311
496178,,0,1,activity,Home,7.091,eatout,178506,413429.9711454761,4505648.279173235
496178,walk_transit,0,2,leg,,,eatout,178506,,
496178,,0,3,activity,eatout,21.614,eatout,178506,425036.8258646651,4513399.510677727
496178,walk_transit,0,4,leg,,,eatout,178506,,
496178,,0,5,activity,home,,eatout,178506,413429.9711454761,4505648.279173235
499832,,0,1,activity,Home,6.717,work,179444,414071.5412188784,4505364.942005614
499832,car,0,2,leg,,,work,179444,,
499832,,0,3,activity,work,12.464,work,179444,428391.5582719173,4513200.609206788
499832,hov2,0,4,leg,,,work,179444,,
499832,,0,5,activity,home,,work,179444,414071.5412188784,4505364.942005614
499833,,0,1,activity,Home,6.84,work,179444,413890.42349837685,4505125.4047376
499833,walk,0,2,leg,,,work,179444,,
499833,,0,3,activity,work,14.261,work,179444,420913.7366896204,4507599.845038802
499833,walk,0,4,leg,,,work,179444,,
499833,,0,5,activity,home,14.293,atwork,179444,420827.5394784328,4508436.460191711
499833,hov3_teleportation,0,6,leg,,,atwork,179444,,
499833,,0,7,activity,atwork,14.702,atwork,179444,425600.5984594581,4510414.074549391
499833,hov3_teleportation,0,8,leg,,,atwork,179444,,
499833,,0,9,activity,work,,atwork,179444,413890.42349837685,4505125.4047376
499834,,0,1,activity,Home,5.117,work,179444,413916.20743717544,4504774.355373345
499834,walk_transit,0,2,leg,,,work,179444,,
499834,,0,3,activity,work,11.122,atwork,179444,444022.6223067098,4453869.036146562
499834,hov2,0,4,leg,,,atwork,179444,,
499834,,0,5,activity,atwork,11.32,atwork,179444,443300.17449545994,4455939.939544827
499834,hov2_teleportation,0,6,leg,,,atwork,179444,,
499834,,0,7,activity,work,15.14,work,179444,444153.4786097028,4453537.721388599
499834,walk_transit,0,8,leg,,,work,179444,,
499834,,0,9,activity,home,,work,179444,413916.20743717544,4504774.355373345
499835,,0,1,activity,Home,12.783,shopping,179444,414094.7183728955,4504106.426495102
499835,hov2_teleportation,0,2,leg,,,shopping,179444,,
499835,,0,3,activity,shopping,13.835,shopping,179444,424571.6858088338,4508132.1721514
499835,hov2,0,4,leg,,,shopping,179444,,
499835,,0,5,activity,home,16.083,shopping,179444,413859.4289271302,4505185.327985555
499835,car,0,6,leg,,,shopping,179444,,
499835,,0,7,activity,shopping,16.258,shopping,179444,413130.6493842291,4506010.891722179
499835,car,0,8,leg,,,shopping,179444,,
499835,,0,9,activity,home,,shopping,179444,414094.7183728955,4504106.426495102
499836,,0,1,activity,Home,11.23,othdiscr,179444,413825.0824192023,4505221.339194065
499836,hov2_teleportation,0,2,leg,,,othdiscr,179444,,
499836,,0,3,activity,othmaint,11.965,othdiscr,179444,420648.1240188882,4503171.4615395395
499836,hov2_teleportation,0,4,leg,,,othdiscr,179444,,
499836,,0,5,activity,othdiscr,18.526,othdiscr,179444,425018.4149110556,4509205.233949752
499836,hov2_teleportation,0,6,leg,,,othdiscr,179444,,
499836,,0,7,activity,home,,othdiscr,179444,413825.0824192023,4505221.339194065
499837,,0,1,activity,Home,9.296,othdiscr,179444,413799.4287092108,4504380.897378035
499837,walk,0,2,leg,,,othdiscr,179444,,
499837,,0,3,activity,othdiscr,12.027,othdiscr,179444,415909.6604810133,4506295.526906308
499837,walk,0,4,leg,,,othdiscr,179444,,
499837,,0,5,activity,home,17.127,eatout,179444,414201.9399672642,4504973.391089778
499837,hov2,0,6,leg,,,eatout,179444,,
499837,,0,7,activity,eatout,22.811,eatout,179444,413266.3364316587,4504690.671576068
499837,hov2,0,8,leg,,,eatout,179444,,
499837,,0,9,activity,home,,eatout,179444,413799.4287092108,4504380.897378035
499838,,0,1,activity,Home,8.862,school,179444,414127.5527587505,4505324.006939228
499838,hov3,0,2,leg,,,school,179444,,
499838,,0,3,activity,school,10.412,school,179444,425287.34474900697,4510258.195957041
499838,hov3_teleportation,0,4,leg,,,school,179444,,
499838,,0,5,activity,home,14.48,school,179444,413632.6975594227,4505109.2974952245
499838,hov3_teleportation,0,6,leg,,,school,179444,,
499838,,0,7,activity,school,18.279,school,179444,425169.24527581903,4509808.130207803
499838,hov3_teleportation,0,8,leg,,,school,179444,,
499838,,0,9,activity,home,,school,179444,414127.5527587505,4505324.006939228
499839,,0,1,activity,Home,9.795,work,179444,413623.34593134775,4504984.886085905
499839,walk_transit,0,2,leg,,,work,179444,,
499839,,0,3,activity,work,14.193,work,179444,425293.187770047,4509861.315187694
499839,walk,0,4,leg,,,work,179444,,
499839,,0,5,activity,social,14.437,work,179444,423708.2888535881,4509342.048390213
499839,walk_transit,0,6,leg,,,work,179444,,
499839,,0,7,activity,home,15.349,othdiscr,179444,413416.2910485694,4505161.7017829325
499839,walk_transit,0,8,leg,,,othdiscr,179444,,
499839,,0,9,activity,othdiscr,20.058,othdiscr,179444,413893.8444555404,4515201.022962318
499839,hov3,0,10,leg,,,othdiscr,179444,,
499839,,0,11,activity,home,,othdiscr,179444,413623.34593134775,4504984.886085905
501042,,0,1,activity,Home,12.524,shopping,179811,413451.68002981925,4504402.517076194
501042,ride_hail_pooled,0,2,leg,,,shopping,179811,,
501042,,0,3,activity,shopping,17.565,shopping,179811,422574.0684428328,4507479.721681414
501042,ride_hail,0,4,leg,,,shopping,179811,,
501042,,0,5,activity,home,,shopping,179811,413451.68002981925,4504402.517076194
501043,,0,1,activity,Home,18.919,othdiscr,179811,413556.55249099527,4504875.93398205
501043,ride_hail,0,2,leg,,,othdiscr,179811,,
501043,,0,3,activity,othdiscr,19.759,othdiscr,179811,429539.0924579621,4512166.11768984
501043,ride_hail,0,4,leg,,,othdiscr,179811,,
501043,,0,5,activity,othmaint,19.787,othdiscr,179811,426688.0475616213,4508356.1991741685
501043,car,0,6,leg,,,othdiscr,179811,,
501043,,0,7,activity,home,,othdiscr,179811,413556.55249099527,4504875.93398205
501044,,0,1,activity,Home,7.427,shopping,179811,413935.3224897972,4504109.966293442
501044,hov2_teleportation,0,2,leg,,,shopping,179811,,
501044,,0,3,activity,shopping,8.603,shopping,179811,427803.39871243254,4508048.666528095
501044,hov2,0,4,leg,,,shopping,179811,,
501044,,0,5,activity,home,12.331,escort,179811,413681.5579321563,4504197.800168184
501044,walk_transit,0,6,leg,,,escort,179811,,
501044,,0,7,activity,escort,12.634,escort,179811,427840.108356914,4511842.413422331
501044,ride_hail,0,8,leg,,,escort,179811,,
501044,,0,9,activity,home,17.348,social,179811,414199.74533713143,4504187.196623082
501044,car,0,10,leg,,,social,179811,,
501044,,0,11,activity,social,20.993,social,179811,425598.77748648415,4514641.382797135
501044,ride_hail_pooled,0,12,leg,,,social,179811,,
501044,,0,13,activity,home,,social,179811,413935.3224897972,4504109.966293442
501951,,0,1,activity,Home,7.878,othmaint,180104,414821.8475786422,4505018.515222984
501951,bike,0,2,leg,,,othmaint,180104,,
501951,,0,3,activity,othmaint,15.277,othmaint,180104,415860.9344763096,4505068.459663815
501951,bike,0,4,leg,,,othmaint,180104,,
501951,,0,5,activity,home,,othmaint,180104,414821.8475786422,4505018.515222984
501952,,0,1,activity,Home,6.308,school,180104,414937.0840296643,4504651.315730249
501952,walk,0,2,leg,,,school,180104,,
501952,,0,3,activity,school,14.778,school,180104,416003.3395662652,4505229.42297088
501952,walk,0,4,leg,,,school,180104,,
501952,,0,5,activity,home,,school,180104,414937.0840296643,4504651.315730249
501953,,0,1,activity,Home,8.837,school,180104,414871.6390627528,4504881.518623179
501953,walk,0,2,leg,,,school,180104,,
501953,,0,3,activity,school,15.306,school,180104,420069.1468667025,4506821.190196682
501953,walk,0,4,leg,,,school,180104,,
501953,,0,5,activity,home,,school,180104,414871.6390627528,4504881.518623179
501954,,0,1,activity,Home,8.519,school,180104,414521.21303709265,4504836.925694996
501954,bike,0,2,leg,,,school,180104,,
501954,,0,3,activity,school,18.619,school,180104,418891.0953531879,4502313.934943189
501954,bike,0,4,leg,,,school,180104,,
501954,,0,5,activity,home,,school,180104,414521.21303709265,4504836.925694996
520151,,0,1,activity,Home,12.394,othmaint,185672,416939.90726997255,4499121.641175469
520151,car,0,2,leg,,,othmaint,185672,,
520151,,0,3,activity,othmaint,12.938,othmaint,185672,413156.6173474939,4511319.048103021
520151,car,0,4,leg,,,othmaint,185672,,
520151,,0,5,activity,home,16.551,shopping,185672,416579.92892109294,4499870.056000861
520151,walk_transit,0,6,leg,,,shopping,185672,,
520151,,0,7,activity,shopping,22.012,shopping,185672,427673.7596843417,4508624.961135076
520151,walk_transit,0,8,leg,,,shopping,185672,,
520151,,0,9,activity,eatout,22.329,shopping,185672,429573.1615958819,4501420.135637925
520151,walk_transit,0,10,leg,,,shopping,185672,,
520151,,0,11,activity,home,,shopping,185672,416939.90726997255,4499121.641175469
530924,,0,1,activity,Home,8.908,othmaint,188627,416861.3677166222,4502990.503833617
530924,hov2,0,2,leg,,,othmaint,188627,,
530924,,0,3,activity,othmaint,14.532,othmaint,188627,423438.9882672553,4501172.574275494
530924,hov2,0,4,leg,,,othmaint,188627,,
530924,,0,5,activity,home,20.394,social,188627,417048.53564419906,4503246.877184718
530924,ride_hail_pooled,0,6,leg,,,social,188627,,
530924,,0,7,activity,social,21.063,social,188627,427822.5561746066,4503685.387696335
530924,car,0,8,leg,,,social,188627,,
530924,,0,9,activity,home,,social,188627,416861.3677166222,4502990.503833617
530925,,0,1,activity,Home,16.793,social,188627,416871.87760924734,4502694.104103992
530925,hov3,0,2,leg,,,social,188627,,
530925,,0,3,activity,social,17.558,social,188627,417201.3175638908,4503865.661226779
530925,hov3_teleportation,0,4,leg,,,social,188627,,
530925,,0,5,activity,othmaint,18.495,social,188627,427794.525367856,4506158.66126646
530925,hov3,0,6,leg,,,social,188627,,
530925,,0,7,activity,social,19.646,social,188627,420839.7221131986,4504479.113387336
530925,hov3_teleportation,0,8,leg,,,social,188627,,
530925,,0,9,activity,home,,social,188627,416871.87760924734,4502694.104103992
535271,,0,1,activity,Home,13.242,work,189841,418039.7870192753,4503468.657124017
535271,car,0,2,leg,,,work,189841,,
535271,,0,3,activity,work,16.253,work,189841,424938.5654852103,4512772.5628164075
535271,car,0,4,leg,,,work,189841,,
535271,,0,5,activity,home,16.624,work,189841,418060.4885491543,4503595.360862191
535271,car,0,6,leg,,,work,189841,,
535271,,0,7,activity,work,16.664,work,189841,419499.42441052105,4503582.537383456
535271,car,0,8,leg,,,work,189841,,
535271,,0,9,activity,work,16.991,work,189841,425008.57325972297,4512599.180615435
535271,car,0,10,leg,,,work,189841,,
535271,,0,11,activity,escort,19.274,work,189841,419246.395770635,4505037.854823927
535271,car,0,12,leg,,,work,189841,,
535271,,0,13,activity,home,,work,189841,418039.7870192753,4503468.657124017
535273,,0,1,activity,Home,13.545,atwork,189841,420487.1072718223,4498407.00694029
535273,car,0,2,leg,,,atwork,189841,,
535273,,0,3,activity,atwork,13.714,atwork,189841,420035.14366958314,4498887.925909757
535273,car,0,4,leg,,,atwork,189841,,
535273,,0,5,activity,work,13.746,work,189841,417626.49796350056,4503648.93770736
535273,car,0,6,leg,,,work,189841,,
535273,,0,7,activity,work,23.235,work,189841,420316.3238942175,4498969.070902007
535273,car,0,8,leg,,,work,189841,,
535273,,0,9,activity,eatout,23.409,work,189841,421200.43446142355,4505155.6607558
535273,walk,0,10,leg,,,work,189841,,
535273,,0,11,activity,home,,work,189841,420487.1072718223,4498407.00694029
535721,,0,1,activity,Home,8.488,work,189986,417951.3444242444,4502342.830004695
535721,walk_transit,0,2,leg,,,work,189986,,
535721,,0,3,activity,work,11.464,atwork,189986,425039.02831148304,4482520.670904602
535721,hov2_teleportation,0,4,leg,,,atwork,189986,,
